Array length | Linear index | Binary index | Datatype     | Linear Milliseconds  | Binary Milliseconds  | Binary Ms /w sort    | Sort Milliseconds    
1000000      | 831326       | 938817       | Array        | 1,051900 ms          | 0,006200 ms          | 193,487300 ms        | 193,481100 ms       Binært søk 169,66 ganger raskere. Med sortering: Lineært søk 183,94 ganger raskere.
1000000      | 404486       | 132483       | Array        | 0,492000 ms          | 0,001000 ms          | 186,240700 ms        | 186,239700 ms       Binært søk 492,00 ganger raskere. Med sortering: Lineært søk 378,54 ganger raskere.
1000000      | Nonexistent  | Nonexistent  | Array        | 1,498900 ms          | 0,000100 ms          | 172,802300 ms        | 172,802200 ms       Binært søk 14989,00 ganger raskere. Med sortering: Lineært søk 115,29 ganger raskere.
1000000      | Nonexistent  | Nonexistent  | Array        | 1,221500 ms          | 0,000100 ms          | 180,810400 ms        | 180,810300 ms       Binært søk 12215,00 ganger raskere. Med sortering: Lineært søk 148,02 ganger raskere.
1000000      | Nonexistent  | Nonexistent  | Array        | 1,303800 ms          | 0,000200 ms          | 154,947100 ms        | 154,946900 ms       Binært søk 6519,00 ganger raskere. Med sortering: Lineært søk 118,84 ganger raskere.
10000000     | 9688026      | 5936586      | Array        | 11,876100 ms         | 0,001800 ms          | 1709,094700 ms       | 1709,092900 ms      Binært søk 6597,83 ganger raskere. Med sortering: Lineært søk 143,91 ganger raskere.
10000000     | 1551384      | 1825793      | Array        | 1,967300 ms          | 0,002000 ms          | 1699,569000 ms       | 1699,567000 ms      Binært søk 983,65 ganger raskere. Med sortering: Lineært søk 863,91 ganger raskere.
10000000     | 130991       | 8740127      | Array        | 0,158200 ms          | 0,001500 ms          | 1707,104300 ms       | 1707,102800 ms      Binært søk 105,47 ganger raskere. Med sortering: Lineært søk 10790,80 ganger raskere.
10000000     | Nonexistent  | Nonexistent  | Array        | 12,394200 ms         | 0,000600 ms          | 1704,800000 ms       | 1704,799400 ms      Binært søk 20657,00 ganger raskere. Med sortering: Lineært søk 137,55 ganger raskere.
10000000     | Nonexistent  | Nonexistent  | Array        | 12,379000 ms         | 0,000500 ms          | 1708,777400 ms       | 1708,776900 ms      Binært søk 24758,00 ganger raskere. Med sortering: Lineært søk 138,04 ganger raskere.
10000000     | Nonexistent  | Nonexistent  | Array        | 12,386700 ms         | 0,000800 ms          | 1835,609800 ms       | 1835,609000 ms      Binært søk 15483,37 ganger raskere. Med sortering: Lineært søk 148,19 ganger raskere.
1000         | 637          | 905          | Array        | 0,045700 ms          | 0,052000 ms          | 0,293400 ms          | 0,241400 ms         Lineært søk 1,14 ganger raskere. Med sortering: Lineært søk 6,42 ganger raskere.
1000         | 206          | 455          | Array        | 0,000400 ms          | 0,000100 ms          | 0,115100 ms          | 0,115000 ms         Binært søk 4,00 ganger raskere. Med sortering: Lineært søk 287,75 ganger raskere.
1000         | 592          | 999          | Array        | 0,000800 ms          | 0,000100 ms          | 0,108900 ms          | 0,108800 ms         Binært søk 8,00 ganger raskere. Med sortering: Lineært søk 136,12 ganger raskere.
1000         | Nonexistent  | Nonexistent  | Array        | 0,001900 ms          | 0,000500 ms          | 0,139800 ms          | 0,139300 ms         Binært søk 3,80 ganger raskere. Med sortering: Lineært søk 73,58 ganger raskere.
1000         | Nonexistent  | Nonexistent  | Array        | 0,002000 ms          | 0,000100 ms          | 0,143300 ms          | 0,143200 ms         Binært søk 20,00 ganger raskere. Med sortering: Lineært søk 71,65 ganger raskere.
1000         | Nonexistent  | Nonexistent  | Array        | 0,001300 ms          | 0,000100 ms          | 0,116300 ms          | 0,116200 ms         Binært søk 13,00 ganger raskere. Med sortering: Lineært søk 89,46 ganger raskere.
10000        | 1073         | 6111         | Array        | 0,002400 ms          | 0,000300 ms          | 1,756100 ms          | 1,755800 ms         Binært søk 8,00 ganger raskere. Med sortering: Lineært søk 731,71 ganger raskere.
10000        | 2770         | 9445         | Array        | 0,005100 ms          | 0,000200 ms          | 1,545200 ms          | 1,545000 ms         Binært søk 25,50 ganger raskere. Med sortering: Lineært søk 302,98 ganger raskere.
10000        | 3565         | 4700         | Array        | 0,007400 ms          | 0,000200 ms          | 1,702000 ms          | 1,701800 ms         Binært søk 37,00 ganger raskere. Med sortering: Lineært søk 230,00 ganger raskere.
10000        | Nonexistent  | Nonexistent  | Array        | 0,018600 ms          | 0,000200 ms          | 1,374100 ms          | 1,373900 ms         Binært søk 93,00 ganger raskere. Med sortering: Lineært søk 73,88 ganger raskere.
10000        | Nonexistent  | Nonexistent  | Array        | 0,018900 ms          | 0,000200 ms          | 1,365000 ms          | 1,364800 ms         Binært søk 94,50 ganger raskere. Med sortering: Lineært søk 72,22 ganger raskere.
10000        | Nonexistent  | Nonexistent  | Array        | 0,012700 ms          | 0,000100 ms          | 1,021200 ms          | 1,021100 ms         Binært søk 127,00 ganger raskere. Med sortering: Lineært søk 80,41 ganger raskere.
100000       | 16858        | 25629        | Array        | 0,021600 ms          | 0,000300 ms          | 12,535000 ms         | 12,534700 ms        Binært søk 72,00 ganger raskere. Med sortering: Lineært søk 580,32 ganger raskere.
100000       | 91271        | 98779        | Array        | 0,113900 ms          | 0,000400 ms          | 15,459200 ms         | 15,458800 ms        Binært søk 284,75 ganger raskere. Med sortering: Lineært søk 135,73 ganger raskere.
100000       | 99775        | 46856        | Array        | 0,155500 ms          | 0,000300 ms          | 16,957200 ms         | 16,956900 ms        Binært søk 518,33 ganger raskere. Med sortering: Lineært søk 109,05 ganger raskere.
100000       | Nonexistent  | Nonexistent  | Array        | 0,151000 ms          | 0,000300 ms          | 17,454000 ms         | 17,453700 ms        Binært søk 503,33 ganger raskere. Med sortering: Lineært søk 115,59 ganger raskere.
100000       | Nonexistent  | Nonexistent  | Array        | 0,189200 ms          | 0,000300 ms          | 16,409300 ms         | 16,409000 ms        Binært søk 630,67 ganger raskere. Med sortering: Lineært søk 86,73 ganger raskere.
100000       | Nonexistent  | Nonexistent  | Array        | 0,126300 ms          | 0,000300 ms          | 18,664300 ms         | 18,664000 ms        Binært søk 421,00 ganger raskere. Med sortering: Lineært søk 147,78 ganger raskere.
1000000      | 650543       | 329380       | Array        | 0,790900 ms          | 0,000800 ms          | 169,594200 ms        | 169,593400 ms       Binært søk 988,62 ganger raskere. Med sortering: Lineært søk 214,43 ganger raskere.
1000000      | 268989       | 778798       | Array        | 0,324300 ms          | 0,000300 ms          | 183,389200 ms        | 183,388900 ms       Binært søk 1081,00 ganger raskere. Med sortering: Lineært søk 565,49 ganger raskere.
1000000      | 560532       | 522398       | Array        | 0,844900 ms          | 0,000300 ms          | 170,226700 ms        | 170,226400 ms       Binært søk 2816,33 ganger raskere. Med sortering: Lineært søk 201,48 ganger raskere.
1000000      | Nonexistent  | Nonexistent  | Array        | 1,405300 ms          | 0,000300 ms          | 159,581400 ms        | 159,581100 ms       Binært søk 4684,33 ganger raskere. Med sortering: Lineært søk 113,56 ganger raskere.
1000000      | Nonexistent  | Nonexistent  | Array        | 1,226500 ms          | 0,000300 ms          | 185,273700 ms        | 185,273400 ms       Binært søk 4088,33 ganger raskere. Med sortering: Lineært søk 151,06 ganger raskere.
1000000      | Nonexistent  | Nonexistent  | Array        | 1,239900 ms          | 0,000200 ms          | 182,137900 ms        | 182,137700 ms       Binært søk 6199,50 ganger raskere. Med sortering: Lineært søk 146,90 ganger raskere.
10000000     | 1451707      | 6783182      | Array        | 1,816900 ms          | 0,001700 ms          | 1855,952600 ms       | 1855,950900 ms      Binært søk 1068,76 ganger raskere. Med sortering: Lineært søk 1021,49 ganger raskere.
10000000     | 2194423      | 8595499      | Array        | 2,696700 ms          | 0,001400 ms          | 1880,732200 ms       | 1880,730800 ms      Binært søk 1926,21 ganger raskere. Med sortering: Lineært søk 697,42 ganger raskere.
10000000     | 2342066      | 2836699      | Array        | 3,092400 ms          | 0,001400 ms          | 1790,433700 ms       | 1790,432300 ms      Binært søk 2208,86 ganger raskere. Med sortering: Lineært søk 578,98 ganger raskere.
10000000     | Nonexistent  | Nonexistent  | Array        | 12,245800 ms         | 0,001000 ms          | 1825,539200 ms       | 1825,538200 ms      Binært søk 12245,80 ganger raskere. Med sortering: Lineært søk 149,07 ganger raskere.
10000000     | Nonexistent  | Nonexistent  | Array        | 12,562500 ms         | 0,000800 ms          | 1789,289500 ms       | 1789,288700 ms      Binært søk 15703,12 ganger raskere. Med sortering: Lineært søk 142,43 ganger raskere.
10000000     | Nonexistent  | Nonexistent  | Array        | 14,545900 ms         | 0,000500 ms          | 1821,809800 ms       | 1821,809300 ms      Binært søk 29091,80 ganger raskere. Med sortering: Lineært søk 125,25 ganger raskere.
1000         | 856          | 332          | Array        | 0,048000 ms          | 0,052900 ms          | 0,312100 ms          | 0,259200 ms         Lineært søk 1,10 ganger raskere. Med sortering: Lineært søk 6,50 ganger raskere.
1000         | 205          | 59           | Array        | 0,000500 ms          | 0,000200 ms          | 0,137200 ms          | 0,137000 ms         Binært søk 2,50 ganger raskere. Med sortering: Lineært søk 274,40 ganger raskere.
1000         | 548          | 72           | Array        | 0,001000 ms          | 0,000200 ms          | 0,130200 ms          | 0,130000 ms         Binært søk 5,00 ganger raskere. Med sortering: Lineært søk 130,20 ganger raskere.
1000         | Nonexistent  | Nonexistent  | Array        | 0,001700 ms          | 0,000200 ms          | 0,285500 ms          | 0,285300 ms         Binært søk 8,50 ganger raskere. Med sortering: Lineært søk 167,94 ganger raskere.
1000         | Nonexistent  | Nonexistent  | Array        | 0,002000 ms          | 0,000100 ms          | 0,117700 ms          | 0,117600 ms         Binært søk 20,00 ganger raskere. Med sortering: Lineært søk 58,85 ganger raskere.
1000         | Nonexistent  | Nonexistent  | Array        | 0,002000 ms          | 0,000100 ms          | 0,135100 ms          | 0,135000 ms         Binært søk 20,00 ganger raskere. Med sortering: Lineært søk 67,55 ganger raskere.
10000        | 5864         | 9437         | Array        | 0,007400 ms          | 0,000200 ms          | 1,305300 ms          | 1,305100 ms         Binært søk 37,00 ganger raskere. Med sortering: Lineært søk 176,39 ganger raskere.
10000        | 4527         | 5168         | Array        | 0,005900 ms          | 0,000200 ms          | 1,476700 ms          | 1,476500 ms         Binært søk 29,50 ganger raskere. Med sortering: Lineært søk 250,29 ganger raskere.
10000        | 2411         | 5825         | Array        | 0,005100 ms          | 0,000200 ms          | 1,659300 ms          | 1,659100 ms         Binært søk 25,50 ganger raskere. Med sortering: Lineært søk 325,35 ganger raskere.
10000        | Nonexistent  | Nonexistent  | Array        | 0,016300 ms          | 0,000400 ms          | 1,171900 ms          | 1,171500 ms         Binært søk 40,75 ganger raskere. Med sortering: Lineært søk 71,90 ganger raskere.
10000        | Nonexistent  | Nonexistent  | Array        | 0,018900 ms          | 0,000400 ms          | 1,394300 ms          | 1,393900 ms         Binært søk 47,25 ganger raskere. Med sortering: Lineært søk 73,77 ganger raskere.
10000        | Nonexistent  | Nonexistent  | Array        | 0,012900 ms          | 0,000200 ms          | 1,033100 ms          | 1,032900 ms         Binært søk 64,50 ganger raskere. Med sortering: Lineært søk 80,09 ganger raskere.
100000       | 28016        | 91502        | Array        | 0,040400 ms          | 0,000300 ms          | 16,776100 ms         | 16,775800 ms        Binært søk 134,67 ganger raskere. Med sortering: Lineært søk 415,25 ganger raskere.
100000       | 6464         | 15535        | Array        | 0,008300 ms          | 0,000500 ms          | 15,585400 ms         | 15,584900 ms        Binært søk 16,60 ganger raskere. Med sortering: Lineært søk 1877,76 ganger raskere.
100000       | 23130        | 13114        | Array        | 0,057700 ms          | 0,000200 ms          | 16,018300 ms         | 16,018100 ms        Binært søk 288,50 ganger raskere. Med sortering: Lineært søk 277,61 ganger raskere.
100000       | Nonexistent  | Nonexistent  | Array        | 0,120700 ms          | 0,000400 ms          | 18,866300 ms         | 18,865900 ms        Binært søk 301,75 ganger raskere. Med sortering: Lineært søk 156,31 ganger raskere.
100000       | Nonexistent  | Nonexistent  | Array        | 0,121100 ms          | 0,000400 ms          | 15,938000 ms         | 15,937600 ms        Binært søk 302,75 ganger raskere. Med sortering: Lineært søk 131,61 ganger raskere.
100000       | Nonexistent  | Nonexistent  | Array        | 0,121500 ms          | 0,000200 ms          | 17,717600 ms         | 17,717400 ms        Binært søk 607,50 ganger raskere. Med sortering: Lineært søk 145,82 ganger raskere.
1000000      | 827345       | 632004       | Array        | 1,025300 ms          | 0,000600 ms          | 170,521400 ms        | 170,520800 ms       Binært søk 1708,83 ganger raskere. Med sortering: Lineært søk 166,31 ganger raskere.
1000000      | 503462       | 837936       | Array        | 0,767100 ms          | 0,000400 ms          | 162,527300 ms        | 162,526900 ms       Binært søk 1917,75 ganger raskere. Med sortering: Lineært søk 211,87 ganger raskere.
1000000      | 64633        | 940824       | Array        | 0,078700 ms          | 0,000300 ms          | 179,392600 ms        | 179,392300 ms       Binært søk 262,33 ganger raskere. Med sortering: Lineært søk 2279,45 ganger raskere.
1000000      | Nonexistent  | Nonexistent  | Array        | 1,927900 ms          | 0,000300 ms          | 196,164000 ms        | 196,163700 ms       Binært søk 6426,33 ganger raskere. Med sortering: Lineært søk 101,75 ganger raskere.
1000000      | Nonexistent  | Nonexistent  | Array        | 1,234700 ms          | 0,000300 ms          | 185,396900 ms        | 185,396600 ms       Binært søk 4115,67 ganger raskere. Med sortering: Lineært søk 150,16 ganger raskere.
1000000      | Nonexistent  | Nonexistent  | Array        | 1,235100 ms          | 0,000300 ms          | 184,307800 ms        | 184,307500 ms       Binært søk 4117,00 ganger raskere. Med sortering: Lineært søk 149,23 ganger raskere.
10000000     | 4476312      | 2598943      | Array        | 6,342000 ms          | 0,001400 ms          | 1837,191100 ms       | 1837,189700 ms      Binært søk 4530,00 ganger raskere. Med sortering: Lineært søk 289,69 ganger raskere.
10000000     | 1614269      | 621090       | Array        | 2,013700 ms          | 0,001600 ms          | 1925,245800 ms       | 1925,244200 ms      Binært søk 1258,56 ganger raskere. Med sortering: Lineært søk 956,07 ganger raskere.
10000000     | 821015       | 8264507      | Array        | 1,007100 ms          | 0,001600 ms          | 1935,457200 ms       | 1935,455600 ms      Binært søk 629,44 ganger raskere. Med sortering: Lineært søk 1921,81 ganger raskere.
10000000     | Nonexistent  | Nonexistent  | Array        | 12,509700 ms         | 0,000800 ms          | 1858,479000 ms       | 1858,478200 ms      Binært søk 15637,12 ganger raskere. Med sortering: Lineært søk 148,56 ganger raskere.
10000000     | Nonexistent  | Nonexistent  | Array        | 12,414500 ms         | 0,000400 ms          | 1802,200800 ms       | 1802,200400 ms      Binært søk 31036,25 ganger raskere. Med sortering: Lineært søk 145,17 ganger raskere.
10000000     | Nonexistent  | Nonexistent  | Array        | 12,515700 ms         | 0,000700 ms          | 1831,523500 ms       | 1831,522800 ms      Binært søk 17879,57 ganger raskere. Med sortering: Lineært søk 146,34 ganger raskere.
1000         | 347          | 108          | Array        | 0,045800 ms          | 0,051100 ms          | 0,285600 ms          | 0,234500 ms         Lineært søk 1,12 ganger raskere. Med sortering: Lineært søk 6,24 ganger raskere.
1000         | 345          | 998          | Array        | 0,000800 ms          | 0,000200 ms          | 0,134700 ms          | 0,134500 ms         Binært søk 4,00 ganger raskere. Med sortering: Lineært søk 168,38 ganger raskere.
1000         | 866          | 495          | Array        | 0,001200 ms          | 0,000200 ms          | 0,104500 ms          | 0,104300 ms         Binært søk 6,00 ganger raskere. Med sortering: Lineært søk 87,08 ganger raskere.
1000         | Nonexistent  | Nonexistent  | Array        | 0,001300 ms          | 0,000100 ms          | 0,104300 ms          | 0,104200 ms         Binært søk 13,00 ganger raskere. Med sortering: Lineært søk 80,23 ganger raskere.
1000         | Nonexistent  | Nonexistent  | Array        | 0,001700 ms          | 0,000200 ms          | 0,139600 ms          | 0,139400 ms         Binært søk 8,50 ganger raskere. Med sortering: Lineært søk 82,12 ganger raskere.
1000         | Nonexistent  | Nonexistent  | Array        | 0,001400 ms          | 0,000100 ms          | 0,134900 ms          | 0,134800 ms         Binært søk 14,00 ganger raskere. Med sortering: Lineært søk 96,36 ganger raskere.
10000        | 485          | 5643         | Array        | 0,001200 ms          | 0,000300 ms          | 1,566400 ms          | 1,566100 ms         Binært søk 4,00 ganger raskere. Med sortering: Lineært søk 1305,33 ganger raskere.
10000        | 6344         | 9194         | Array        | 0,012200 ms          | 0,000300 ms          | 1,564300 ms          | 1,564000 ms         Binært søk 40,67 ganger raskere. Med sortering: Lineært søk 128,22 ganger raskere.
10000        | 5350         | 1939         | Array        | 0,007300 ms          | 0,000300 ms          | 1,408600 ms          | 1,408300 ms         Binært søk 24,33 ganger raskere. Med sortering: Lineært søk 192,96 ganger raskere.
10000        | Nonexistent  | Nonexistent  | Array        | 0,017900 ms          | 0,000300 ms          | 1,357400 ms          | 1,357100 ms         Binært søk 59,67 ganger raskere. Med sortering: Lineært søk 75,83 ganger raskere.
10000        | Nonexistent  | Nonexistent  | Array        | 0,016200 ms          | 0,000200 ms          | 1,395600 ms          | 1,395400 ms         Binært søk 81,00 ganger raskere. Med sortering: Lineært søk 86,15 ganger raskere.
10000        | Nonexistent  | Nonexistent  | Array        | 0,012700 ms          | 0,000200 ms          | 1,022600 ms          | 1,022400 ms         Binært søk 63,50 ganger raskere. Med sortering: Lineært søk 80,52 ganger raskere.
100000       | 15810        | 32184        | Array        | 0,020600 ms          | 0,000400 ms          | 14,277900 ms         | 14,277500 ms        Binært søk 51,50 ganger raskere. Med sortering: Lineært søk 693,10 ganger raskere.
100000       | 2272         | 85097        | Array        | 0,004500 ms          | 0,000300 ms          | 18,885800 ms         | 18,885500 ms        Binært søk 15,00 ganger raskere. Med sortering: Lineært søk 4196,84 ganger raskere.
100000       | 12273        | 48454        | Array        | 0,016300 ms          | 0,000500 ms          | 15,750800 ms         | 15,750300 ms        Binært søk 32,60 ganger raskere. Med sortering: Lineært søk 966,31 ganger raskere.
100000       | Nonexistent  | Nonexistent  | Array        | 0,151600 ms          | 0,000200 ms          | 16,904000 ms         | 16,903800 ms        Binært søk 758,00 ganger raskere. Med sortering: Lineært søk 111,50 ganger raskere.
100000       | Nonexistent  | Nonexistent  | Array        | 0,121000 ms          | 0,000300 ms          | 15,911300 ms         | 15,911000 ms        Binært søk 403,33 ganger raskere. Med sortering: Lineært søk 131,50 ganger raskere.
100000       | Nonexistent  | Nonexistent  | Array        | 0,186500 ms          | 0,000300 ms          | 20,566700 ms         | 20,566400 ms        Binært søk 621,67 ganger raskere. Med sortering: Lineært søk 110,28 ganger raskere.
1000         | 594          | 850          | Array        | 0,044700 ms          | 0,051400 ms          | 0,293300 ms          | 0,241900 ms         Lineært søk 1,15 ganger raskere. Med sortering: Lineært søk 6,56 ganger raskere.
1000         | 274          | 397          | Array        | 0,000600 ms          | 0,000100 ms          | 0,139300 ms          | 0,139200 ms         Binært søk 6,00 ganger raskere. Med sortering: Lineært søk 232,17 ganger raskere.
1000         | 764          | 122          | Array        | 0,001500 ms          | 0,000200 ms          | 0,146400 ms          | 0,146200 ms         Binært søk 7,50 ganger raskere. Med sortering: Lineært søk 97,60 ganger raskere.
1000         | Nonexistent  | Nonexistent  | Array        | 0,001700 ms          | 0,000100 ms          | 0,135500 ms          | 0,135400 ms         Binært søk 17,00 ganger raskere. Med sortering: Lineært søk 79,71 ganger raskere.
1000         | Nonexistent  | Nonexistent  | Array        | 0,001400 ms          | 0,000100 ms          | 0,113700 ms          | 0,113600 ms         Binært søk 14,00 ganger raskere. Med sortering: Lineært søk 81,21 ganger raskere.
1000         | Nonexistent  | Nonexistent  | Array        | 0,001400 ms          | 0,000100 ms          | 0,108700 ms          | 0,108600 ms         Binært søk 14,00 ganger raskere. Med sortering: Lineært søk 77,64 ganger raskere.
10000        | 91           | 6927         | Array        | 0,000300 ms          | 0,000200 ms          | 1,303100 ms          | 1,302900 ms         Binært søk 1,50 ganger raskere. Med sortering: Lineært søk 4343,67 ganger raskere.
10000        | 1081         | 6532         | Array        | 0,002300 ms          | 0,000300 ms          | 1,721300 ms          | 1,721000 ms         Binært søk 7,67 ganger raskere. Med sortering: Lineært søk 748,39 ganger raskere.
10000        | 6998         | 675          | Array        | 0,012800 ms          | 0,000400 ms          | 1,661000 ms          | 1,660600 ms         Binært søk 32,00 ganger raskere. Med sortering: Lineært søk 129,77 ganger raskere.
10000        | Nonexistent  | Nonexistent  | Array        | 0,012300 ms          | 0,000200 ms          | 1,035900 ms          | 1,035700 ms         Binært søk 61,50 ganger raskere. Med sortering: Lineært søk 84,22 ganger raskere.
10000        | Nonexistent  | Nonexistent  | Array        | 0,012900 ms          | 0,000300 ms          | 1,051500 ms          | 1,051200 ms         Binært søk 43,00 ganger raskere. Med sortering: Lineært søk 81,51 ganger raskere.
10000        | Nonexistent  | Nonexistent  | Array        | 0,019800 ms          | 0,000300 ms          | 1,378600 ms          | 1,378300 ms         Binært søk 66,00 ganger raskere. Med sortering: Lineært søk 69,63 ganger raskere.
100000       | 92647        | 59856        | Array        | 0,112700 ms          | 0,000300 ms          | 13,317700 ms         | 13,317400 ms        Binært søk 375,67 ganger raskere. Med sortering: Lineært søk 118,17 ganger raskere.
100000       | 87771        | 45044        | Array        | 0,121200 ms          | 0,000300 ms          | 15,908000 ms         | 15,907700 ms        Binært søk 404,00 ganger raskere. Med sortering: Lineært søk 131,25 ganger raskere.
100000       | 17847        | 72538        | Array        | 0,028700 ms          | 0,000300 ms          | 16,483500 ms         | 16,483200 ms        Binært søk 95,67 ganger raskere. Med sortering: Lineært søk 574,34 ganger raskere.
100000       | Nonexistent  | Nonexistent  | Array        | 0,120700 ms          | 0,000300 ms          | 16,644500 ms         | 16,644200 ms        Binært søk 402,33 ganger raskere. Med sortering: Lineært søk 137,90 ganger raskere.
100000       | Nonexistent  | Nonexistent  | Array        | 0,154200 ms          | 0,000300 ms          | 16,408400 ms         | 16,408100 ms        Binært søk 514,00 ganger raskere. Med sortering: Lineært søk 106,41 ganger raskere.
100000       | Nonexistent  | Nonexistent  | Array        | 0,121700 ms          | 0,000200 ms          | 20,303500 ms         | 20,303300 ms        Binært søk 608,50 ganger raskere. Med sortering: Lineært søk 166,83 ganger raskere.
1000         | 401          | 182          | Array        | 0,054400 ms          | 0,055600 ms          | 0,294800 ms          | 0,239200 ms         Lineært søk 1,02 ganger raskere. Med sortering: Lineært søk 5,42 ganger raskere.
1000         | 180          | 192          | Array        | 0,000500 ms          | 0,000200 ms          | 0,104300 ms          | 0,104100 ms         Binært søk 2,50 ganger raskere. Med sortering: Lineært søk 208,60 ganger raskere.
1000         | 663          | 261          | Array        | 0,000900 ms          | 0,000200 ms          | 0,102700 ms          | 0,102500 ms         Binært søk 4,50 ganger raskere. Med sortering: Lineært søk 114,11 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001300 ms          | 0,000100 ms          | 0,102100 ms          | 0,102000 ms         Binært søk 13,00 ganger raskere. Med sortering: Lineært søk 78,54 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001300 ms          | 0,000200 ms          | 0,105000 ms          | 0,104800 ms         Binært søk 6,50 ganger raskere. Med sortering: Lineært søk 80,77 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001400 ms          | 0,000100 ms          | 0,105700 ms          | 0,105600 ms         Binært søk 14,00 ganger raskere. Med sortering: Lineært søk 75,50 ganger raskere.
10000        | 4326         | 7660         | Array        | 0,005800 ms          | 0,000200 ms          | 1,321600 ms          | 1,321400 ms         Binært søk 29,00 ganger raskere. Med sortering: Lineært søk 227,86 ganger raskere.
10000        | 452          | 1009         | Array        | 0,001200 ms          | 0,000300 ms          | 1,599400 ms          | 1,599100 ms         Binært søk 4,00 ganger raskere. Med sortering: Lineært søk 1332,83 ganger raskere.
10000        | 5984         | 243          | Array        | 0,010000 ms          | 0,000300 ms          | 1,490400 ms          | 1,490100 ms         Binært søk 33,33 ganger raskere. Med sortering: Lineært søk 149,04 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,012900 ms          | 0,000100 ms          | 1,016200 ms          | 1,016100 ms         Binært søk 129,00 ganger raskere. Med sortering: Lineært søk 78,78 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,015900 ms          | 0,000200 ms          | 1,280000 ms          | 1,279800 ms         Binært søk 79,50 ganger raskere. Med sortering: Lineært søk 80,50 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,017200 ms          | 0,000200 ms          | 1,355100 ms          | 1,354900 ms         Binært søk 86,00 ganger raskere. Med sortering: Lineært søk 78,78 ganger raskere.
100000       | 31901        | 32769        | Array        | 0,043400 ms          | 0,000400 ms          | 13,481000 ms         | 13,480600 ms        Binært søk 108,50 ganger raskere. Med sortering: Lineært søk 310,62 ganger raskere.
100000       | 10199        | 74778        | Array        | 0,016000 ms          | 0,000200 ms          | 15,777800 ms         | 15,777600 ms        Binært søk 80,00 ganger raskere. Med sortering: Lineært søk 986,11 ganger raskere.
100000       | 28525        | 50270        | Array        | 0,053400 ms          | 0,000300 ms          | 15,138800 ms         | 15,138500 ms        Binært søk 178,00 ganger raskere. Med sortering: Lineært søk 283,50 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,125300 ms          | 0,000200 ms          | 17,641700 ms         | 17,641500 ms        Binært søk 626,50 ganger raskere. Med sortering: Lineært søk 140,80 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,124200 ms          | 0,000200 ms          | 15,272600 ms         | 15,272400 ms        Binært søk 621,00 ganger raskere. Med sortering: Lineært søk 122,97 ganger raskere.
100000       | Not found    | Not found    | Array        | 0,124000 ms          | 0,000300 ms          | 23,020600 ms         | 23,020300 ms        Binært søk 413,33 ganger raskere. Med sortering: Lineært søk 185,65 ganger raskere.
1000         | 782          | 390          | Array        | 0,044900 ms          | 0,045000 ms          | 0,273900 ms          | 0,228900 ms         Lineært søk 1,00 ganger raskere. Med sortering: Lineært søk 6,10 ganger raskere.
1000         | 583          | 59           | Array        | 0,000800 ms          | 0,000200 ms          | 0,112400 ms          | 0,112200 ms         Binært søk 4,00 ganger raskere. Med sortering: Lineært søk 140,50 ganger raskere.
1000         | 811          | 866          | Array        | 0,001400 ms          | 0,000200 ms          | 0,128400 ms          | 0,128200 ms         Binært søk 7,00 ganger raskere. Med sortering: Lineært søk 91,71 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001700 ms          | 0,000200 ms          | 0,125800 ms          | 0,125600 ms         Binært søk 8,50 ganger raskere. Med sortering: Lineært søk 74,00 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001700 ms          | 0,000200 ms          | 0,123300 ms          | 0,123100 ms         Binært søk 8,50 ganger raskere. Med sortering: Lineært søk 72,53 ganger raskere.
1000         | Not found    | Not found    | Array        | 0,001400 ms          | 0,000100 ms          | 0,106900 ms          | 0,106800 ms         Binært søk 14,00 ganger raskere. Med sortering: Lineært søk 76,36 ganger raskere.
10000        | 8436         | 697          | Array        | 0,010800 ms          | 0,000200 ms          | 1,418500 ms          | 1,418300 ms         Binært søk 54,00 ganger raskere. Med sortering: Lineært søk 131,34 ganger raskere.
10000        | 4809         | 3909         | Array        | 0,007400 ms          | 0,000200 ms          | 1,491900 ms          | 1,491700 ms         Binært søk 37,00 ganger raskere. Med sortering: Lineært søk 201,61 ganger raskere.
10000        | 2055         | 9629         | Array        | 0,002600 ms          | 0,000200 ms          | 1,326700 ms          | 1,326500 ms         Binært søk 13,00 ganger raskere. Med sortering: Lineært søk 510,27 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,012200 ms          | 0,000200 ms          | 1,006400 ms          | 1,006200 ms         Binært søk 61,00 ganger raskere. Med sortering: Lineært søk 82,49 ganger raskere.
10000        | Not found    | Not found    | Array        | 0,012300 ms          | 0,000100 ms          | 1,178900 ms          | 1,178800 ms         Binært søk 123,00 ganger raskere. Med sortering: Lineært søk 95,85 ganger raskere.
