Array length | Linear index | Binary index | Datatype     | Linear Milliseconds  | Binary Milliseconds  | Binary Ms /w sort    | Sort Milliseconds    
1000         | Not found    | Not found    | List         | 0,002800             | 0,000100 ms          | 0,247300 ms          | 0,247200 ms         Binært søk 28,00 ganger raskere. Med sortering: Lineært søk 88,32 ganger raskere.
10000        | 18           | 3428         | List         | 0,000300             | 0,000300 ms          | 2,949300 ms          | 2,949000 ms         Binært søk 1,00 ganger raskere. Med sortering: Lineært søk 9831,00 ganger raskere.
10000        | 4224         | 6424         | List         | 0,011500             | 0,000300 ms          | 3,187600 ms          | 3,187300 ms         Binært søk 38,33 ganger raskere. Med sortering: Lineært søk 277,18 ganger raskere.
10000        | 2760         | 3957         | List         | 0,011600             | 0,000500 ms          | 4,371100 ms          | 4,370600 ms         Binært søk 23,20 ganger raskere. Med sortering: Lineært søk 376,82 ganger raskere.
10000        | Not found    | Not found    | List         | 0,046000             | 0,000300 ms          | 2,474100 ms          | 2,473800 ms         Binært søk 153,33 ganger raskere. Med sortering: Lineært søk 53,78 ganger raskere.
10000        | Not found    | Not found    | List         | 0,026800             | 0,000200 ms          | 2,047800 ms          | 2,047600 ms         Binært søk 134,00 ganger raskere. Med sortering: Lineært søk 76,41 ganger raskere.
10000        | Not found    | Not found    | List         | 0,026900             | 0,000200 ms          | 2,039900 ms          | 2,039700 ms         Binært søk 134,50 ganger raskere. Med sortering: Lineært søk 75,83 ganger raskere.
100000       | 78307        | 51160        | List         | 0,321500             | 0,000300 ms          | 34,366100 ms         | 34,365800 ms        Binært søk 1071,67 ganger raskere. Med sortering: Lineært søk 106,89 ganger raskere.
100000       | 42162        | 8519         | List         | 0,113700             | 0,000300 ms          | 30,959900 ms         | 30,959600 ms        Binært søk 379,00 ganger raskere. Med sortering: Lineært søk 272,29 ganger raskere.
100000       | 9898         | 15375        | List         | 0,026900             | 0,000300 ms          | 26,758900 ms         | 26,758600 ms        Binært søk 89,67 ganger raskere. Med sortering: Lineært søk 994,75 ganger raskere.
100000       | Not found    | Not found    | List         | 0,342600             | 0,000200 ms          | 26,832000 ms         | 26,831800 ms        Binært søk 1713,00 ganger raskere. Med sortering: Lineært søk 78,32 ganger raskere.
100000       | Not found    | Not found    | List         | 0,266700             | 0,000200 ms          | 22,524400 ms         | 22,524200 ms        Binært søk 1333,50 ganger raskere. Med sortering: Lineært søk 84,46 ganger raskere.
100000       | Not found    | Not found    | List         | 0,268800             | 0,000200 ms          | 22,676800 ms         | 22,676600 ms        Binært søk 1344,00 ganger raskere. Med sortering: Lineært søk 84,36 ganger raskere.
1000000      | 32601        | 724763       | List         | 0,098700             | 0,005900 ms          | 262,662900 ms        | 262,657000 ms       Binært søk 16,73 ganger raskere. Med sortering: Lineært søk 2661,22 ganger raskere.
1000000      | 579359       | 158383       | List         | 2,258100             | 0,000300 ms          | 254,650500 ms        | 254,650200 ms       Binært søk 7527,00 ganger raskere. Med sortering: Lineært søk 112,77 ganger raskere.
1000000      | 212873       | 180925       | List         | 0,644500             | 0,000400 ms          | 254,704600 ms        | 254,704200 ms       Binært søk 1611,25 ganger raskere. Med sortering: Lineært søk 395,20 ganger raskere.
1000000      | Not found    | Not found    | List         | 2,869500             | 0,000200 ms          | 255,508700 ms        | 255,508500 ms       Binært søk 14347,50 ganger raskere. Med sortering: Lineært søk 89,04 ganger raskere.
1000000      | Not found    | Not found    | List         | 2,712200             | 0,000300 ms          | 248,443300 ms        | 248,443000 ms       Binært søk 9040,67 ganger raskere. Med sortering: Lineært søk 91,60 ganger raskere.
1000000      | Not found    | Not found    | List         | 2,427100             | 0,000300 ms          | 257,186300 ms        | 257,186000 ms       Binært søk 8090,33 ganger raskere. Med sortering: Lineært søk 105,96 ganger raskere.
10000000     | 479696       | 6498444      | List         | 1,527000             | 0,002400 ms          | 3207,516000 ms       | 3207,513600 ms      Binært søk 636,25 ganger raskere. Med sortering: Lineært søk 2100,53 ganger raskere.
10000000     | 2548433      | 7357742      | List         | 6,504000             | 0,001200 ms          | 2839,453700 ms       | 2839,452500 ms      Binært søk 5420,00 ganger raskere. Med sortering: Lineært søk 436,57 ganger raskere.
10000000     | 8988892      | 4403724      | List         | 23,653400            | 0,001700 ms          | 2842,946900 ms       | 2842,945200 ms      Binært søk 13913,76 ganger raskere. Med sortering: Lineært søk 120,19 ganger raskere.
10000000     | Not found    | Not found    | List         | 24,607200            | 0,000900 ms          | 2820,783000 ms       | 2820,782100 ms      Binært søk 27341,33 ganger raskere. Med sortering: Lineært søk 114,63 ganger raskere.
10000000     | Not found    | Not found    | List         | 28,422100            | 0,000500 ms          | 2794,734000 ms       | 2794,733500 ms      Binært søk 56844,20 ganger raskere. Med sortering: Lineært søk 98,33 ganger raskere.
10000000     | Not found    | Not found    | List         | 24,780600            | 0,000600 ms          | 2819,435500 ms       | 2819,434900 ms      Binært søk 41301,00 ganger raskere. Med sortering: Lineært søk 113,78 ganger raskere.
1000         | 314          | 805          | List         | 0,045400             | 0,081400 ms          | 0,731000 ms          | 0,649600 ms         Lineært søk 1,79 ganger raskere. Med sortering: Lineært søk 16,10 ganger raskere.
1000         | 29           | 202          | List         | 0,000600             | 0,000200 ms          | 0,248800 ms          | 0,248600 ms         Binært søk 3,00 ganger raskere. Med sortering: Lineært søk 414,67 ganger raskere.
1000         | 504          | 182          | List         | 0,001500             | 0,000200 ms          | 0,247900 ms          | 0,247700 ms         Binært søk 7,50 ganger raskere. Med sortering: Lineært søk 165,27 ganger raskere.
1000         | Not found    | Not found    | List         | 0,002800             | 0,000100 ms          | 0,250200 ms          | 0,250100 ms         Binært søk 28,00 ganger raskere. Med sortering: Lineært søk 89,36 ganger raskere.
1000         | Not found    | Not found    | List         | 0,002800             | 0,000100 ms          | 0,258400 ms          | 0,258300 ms         Binært søk 28,00 ganger raskere. Med sortering: Lineært søk 92,29 ganger raskere.
1000         | Not found    | Not found    | List         | 0,004300             | 0,000200 ms          | 0,351500 ms          | 0,351300 ms         Binært søk 21,50 ganger raskere. Med sortering: Lineært søk 81,74 ganger raskere.
10000        | 3381         | 2103         | List         | 0,009200             | 0,000300 ms          | 3,014500 ms          | 3,014200 ms         Binært søk 30,67 ganger raskere. Med sortering: Lineært søk 327,66 ganger raskere.
10000        | 215          | 6801         | List         | 0,000800             | 0,000300 ms          | 2,889700 ms          | 2,889400 ms         Binært søk 2,67 ganger raskere. Med sortering: Lineært søk 3612,13 ganger raskere.
10000        | 2180         | 918          | List         | 0,011200             | 0,000300 ms          | 4,421400 ms          | 4,421100 ms         Binært søk 37,33 ganger raskere. Med sortering: Lineært søk 394,77 ganger raskere.
10000        | Not found    | Not found    | List         | 0,026800             | 0,000200 ms          | 2,090100 ms          | 2,089900 ms         Binært søk 134,00 ganger raskere. Med sortering: Lineært søk 77,99 ganger raskere.
10000        | Not found    | Not found    | List         | 0,026900             | 0,000200 ms          | 2,016600 ms          | 2,016400 ms         Binært søk 134,50 ganger raskere. Med sortering: Lineært søk 74,97 ganger raskere.
10000        | Not found    | Not found    | List         | 0,042100             | 0,000300 ms          | 2,954400 ms          | 2,954100 ms         Binært søk 140,33 ganger raskere. Med sortering: Lineært søk 70,18 ganger raskere.
100000       | 4730         | 78277        | List         | 0,012900             | 0,000200 ms          | 32,523700 ms         | 32,523500 ms        Binært søk 64,50 ganger raskere. Med sortering: Lineært søk 2521,22 ganger raskere.
100000       | 68972        | 52387        | List         | 0,184400             | 0,000200 ms          | 28,083100 ms         | 28,082900 ms        Binært søk 922,00 ganger raskere. Med sortering: Lineært søk 152,29 ganger raskere.
100000       | 40830        | 4698         | List         | 0,110300             | 0,000200 ms          | 24,816300 ms         | 24,816100 ms        Binært søk 551,50 ganger raskere. Med sortering: Lineært søk 224,99 ganger raskere.
100000       | Not found    | Not found    | List         | 0,448200             | 0,000400 ms          | 28,466500 ms         | 28,466100 ms        Binært søk 1120,50 ganger raskere. Med sortering: Lineært søk 63,51 ganger raskere.
100000       | Not found    | Not found    | List         | 0,254300             | 0,000500 ms          | 21,090500 ms         | 21,090000 ms        Binært søk 508,60 ganger raskere. Med sortering: Lineært søk 82,94 ganger raskere.
100000       | Not found    | Not found    | List         | 0,304100             | 0,000200 ms          | 21,369600 ms         | 21,369400 ms        Binært søk 1520,50 ganger raskere. Med sortering: Lineært søk 70,27 ganger raskere.
1000000      | 587607       | 329763       | List         | 1,618100             | 0,000300 ms          | 259,914300 ms        | 259,914000 ms       Binært søk 5393,67 ganger raskere. Med sortering: Lineært søk 160,63 ganger raskere.
1000000      | 464957       | 109627       | List         | 1,500200             | 0,000300 ms          | 254,139500 ms        | 254,139200 ms       Binært søk 5000,67 ganger raskere. Med sortering: Lineært søk 169,40 ganger raskere.
1000000      | 633655       | 731895       | List         | 1,953600             | 0,000300 ms          | 252,141700 ms        | 252,141400 ms       Binært søk 6512,00 ganger raskere. Med sortering: Lineært søk 129,07 ganger raskere.
1000000      | Not found    | Not found    | List         | 2,460200             | 0,000300 ms          | 258,683700 ms        | 258,683400 ms       Binært søk 8200,67 ganger raskere. Med sortering: Lineært søk 105,15 ganger raskere.
